"","Depth","Time","Temperature","sd","sdpos","sdneg","Index","Median","Mean","Max","Min"
"37",6,"00:30:00",28.5426666666667,0.0655769268366051,28.6082435935033,28.4770897398301,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"38",6,"07:15:00",28.601,0.0623858958419301,28.6633858958419,28.5386141041581,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"39",6,"05:35:00",28.5346666666667,0.0381881307913,28.572854797458,28.4964785358754,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"40",6,"12:20:00",28.9073333333333,0.103683814230251,29.0110171475636,28.8036495191031,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"41",6,"10:40:00",28.783,0.159586966886397,28.9425869668864,28.6234130331136,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"42",6,"02:15:00",28.5183333333333,0.0655769268366051,28.5839102601699,28.4527564064967,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"43",6,"00:35:00",28.5346666666667,0.0520416499866538,28.5867083166533,28.48262501668,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"44",6,"07:20:00",28.601,0.0623858958419301,28.6633858958419,28.5386141041581,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"45",6,"05:40:00",28.5346666666667,0.0144337567297398,28.5491004233964,28.5202329099369,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"46",6,"12:25:00",28.8823333333333,0.112251206378076,28.9945845397114,28.7700821269553,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"47",6,"10:45:00",28.7666666666667,0.155564563231262,28.9222312298979,28.6111021034354,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"48",6,"02:20:00",28.5183333333333,0.0655769268366051,28.5839102601699,28.4527564064967,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"49",6,"00:40:00",28.5593333333333,0.051481388222671,28.610814721556,28.5078519451107,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"50",6,"07:25:00",28.6093333333333,0.075830952343574,28.6851642856769,28.5335023809898,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"51",6,"05:45:00",28.543,0.0250000000000004,28.568,28.518,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"52",6,"12:30:00",28.8573333333333,0.100500414592844,28.9578337479262,28.7568329187405,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"53",6,"10:50:00",28.7913333333333,0.155004301015595,28.9463376343489,28.6363290323177,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"54",6,"02:25:00",28.5183333333333,0.0745005592820175,28.5928338926154,28.4438327740513,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"55",6,"00:45:00",28.543,0.0500000000000007,28.593,28.493,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"56",6,"07:30:00",28.6093333333333,0.075830952343574,28.6851642856769,28.5335023809898,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"57",6,"05:50:00",28.5513333333333,0.0381881307912984,28.5895214641246,28.513145202542,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"58",6,"12:35:00",28.8573333333333,0.100500414592844,28.9578337479262,28.7568329187405,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"59",6,"10:55:00",28.7746666666667,0.169045358804474,28.9437120254711,28.6056213078622,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"60",6,"02:30:00",28.5343333333333,0.075830952343574,28.6101642856769,28.4585023809898,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"61",6,"00:50:00",28.543,0.0250000000000004,28.568,28.518,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"62",6,"07:35:00",28.6093333333333,0.0715914333795129,28.6809247667128,28.5377418999538,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"63",6,"05:55:00",28.551,0.0623858958419301,28.6133858958419,28.4886141041581,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"64",6,"12:40:00",28.849,0.122747708736253,28.9717477087363,28.7262522912637,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"65",6,"11:00:00",28.8035,0.228395490323255,29.0318954903233,28.5751045096767,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"66",6,"02:35:00",28.5343333333333,0.0940762102411302,28.6284095435745,28.4402571230922,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"67",6,"00:55:00",28.5513333333333,0.0288675134594817,28.5802008467928,28.5224658198739,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"68",6,"07:40:00",28.6176666666667,0.0655769268366037,28.6832435935033,28.5520897398301,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"69",6,"06:00:00",28.5346666666667,0.0629152869605895,28.5975819536273,28.4717513797061,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"70",6,"12:45:00",28.8823333333333,0.100500414592842,28.9828337479262,28.7818329187405,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"71",6,"11:05:00",28.7496666666667,0.18815242048226,28.9378190871489,28.5615142461844,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"72",6,"02:40:00",28.518,0.108055541273921,28.6260555412739,28.4099444587261,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"73",6,"01:00:00",28.5346666666667,0.0381881307913,28.572854797458,28.4964785358754,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"74",6,"07:45:00",28.6176666666667,0.0655769268366037,28.6832435935033,28.5520897398301,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"75",6,"06:05:00",28.543,0.0500000000000007,28.593,28.493,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"76",6,"12:50:00",28.9073333333333,0.0873231546231199,28.9946564879565,28.8200101787102,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"77",6,"11:10:00",28.758,0.179702531979936,28.9377025319799,28.5782974680201,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"78",6,"02:45:00",28.5176666666667,0.0860251901092548,28.6036918567759,28.4316414765574,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"79",6,"01:05:00",28.5346666666667,0.0144337567297398,28.5491004233964,28.5202329099369,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"80",6,"07:50:00",28.6423333333333,0.049500841743685,28.691834175077,28.5928324915896,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"81",6,"06:10:00",28.551,0.0623858958419301,28.6133858958419,28.4886141041581,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"82",6,"12:55:00",28.9073333333333,0.0800020833062076,28.9873354166395,28.8273312500271,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"83",6,"11:15:00",28.7496666666667,0.186484136948249,28.9361508036149,28.5631825297184,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"84",6,"02:50:00",28.5263333333333,0.0577350269189634,28.5840683602523,28.4685983064144,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"85",6,"01:10:00",28.5346666666667,0.0144337567297398,28.5491004233964,28.5202329099369,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"86",6,"07:55:00",28.6093333333333,0.0282901631902914,28.6376234965236,28.581043170143,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"87",6,"06:15:00",28.551,0.0623858958419301,28.6133858958419,28.4886141041581,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"88",6,"13:00:00",28.8906666666667,0.108629339192197,28.9992960058589,28.7820373274745,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"89",6,"11:20:00",28.7413333333333,0.194103924054444,28.9354372573878,28.5472294092789,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"90",6,"02:55:00",28.5263333333333,0.0629152869605895,28.5892486202939,28.4634180463727,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"91",6,"01:15:00",28.5346666666667,0.0381881307913,28.572854797458,28.4964785358754,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"92",6,"08:00:00",28.6173333333333,0.0245017006212491,28.6418350339546,28.5928316327121,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"93",6,"06:20:00",28.5593333333333,0.051481388222671,28.610814721556,28.5078519451107,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"94",6,"13:05:00",28.8576666666667,0.165557643536422,29.0232243102031,28.6921090231302,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"95",6,"11:25:00",28.7413333333333,0.194103924054444,28.9354372573878,28.5472294092789,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"96",6,"03:00:00",28.5343333333333,0.075830952343574,28.6101642856769,28.4585023809898,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"97",6,"01:20:00",28.543,0.0500000000000007,28.593,28.493,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"98",6,"08:05:00",28.6093333333333,0.051481388222671,28.660814721556,28.5578519451107,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"99",6,"06:25:00",28.551,0.0623858958419301,28.6133858958419,28.4886141041581,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"100",6,"13:10:00",28.8163333333333,0.124500334671571,28.9408336680049,28.6918329986618,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"101",6,"11:30:00",28.7746666666667,0.165306785502995,28.9399734521697,28.6093598811637,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"102",6,"03:05:00",28.5343333333333,0.0940762102411302,28.6284095435745,28.4402571230922,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"103",6,"01:25:00",28.5513333333333,0.0381881307912984,28.5895214641246,28.513145202542,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"104",6,"08:10:00",28.617,0,28.617,28.617,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"105",6,"06:30:00",28.5593333333333,0.051481388222671,28.610814721556,28.5078519451107,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"106",6,"13:15:00",28.866,0.138206367436526,29.0042063674365,28.7277936325635,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"107",6,"11:35:00",28.7913333333333,0.17385722111357,28.9651905544469,28.6174761122198,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"108",6,"03:10:00",28.526,0.100458946838995,28.626458946839,28.425541053161,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"109",6,"01:30:00",28.5513333333333,0.0381881307912984,28.5895214641246,28.513145202542,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"110",6,"08:15:00",28.6503333333333,0.0144337567297419,28.6647670900631,28.6358995766036,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"111",6,"06:35:00",28.551,0.0623858958419301,28.6133858958419,28.4886141041581,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"112",6,"13:20:00",28.8743333333333,0.141188998627136,29.0155223319605,28.7331443347062,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"113",6,"11:40:00",28.808,0.159586966886396,28.9675869668864,28.6484130331136,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"114",6,"03:15:00",28.5343333333333,0.0940762102411302,28.6284095435745,28.4402571230922,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"115",6,"01:35:00",28.5346666666667,0.0144337567297398,28.5491004233964,28.5202329099369,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"116",6,"08:20:00",28.6586666666667,0.0144337567297419,28.6731004233964,28.6442329099369,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"117",6,"06:40:00",28.5593333333333,0.075830952343574,28.6351642856769,28.4835023809898,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"118",6,"13:25:00",28.8743333333333,0.141188998627136,29.0155223319605,28.7331443347062,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"119",6,"11:45:00",28.7913333333333,0.17385722111357,28.9651905544469,28.6174761122198,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"120",6,"03:20:00",28.5016666666667,0.0800020833062076,28.5816687499729,28.4216645833605,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"121",6,"01:40:00",28.518,0,28.518,28.518,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"122",6,"08:25:00",28.6586666666667,0.0288675134594817,28.6875341801261,28.6297991532072,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"123",6,"15:10:00",28.8493333333333,0.0288675134594817,28.8782008467928,28.8204658198739,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"124",6,"13:30:00",28.891,0.131343062245402,29.0223430622454,28.7596569377546,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"125",6,"20:15:00",28.5596666666667,0.0381881307912984,28.597854797458,28.5214785358754,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"126",6,"03:25:00",28.485,0.0759407663906553,28.5609407663907,28.4090592336093,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"127",6,"18:35:00",28.634,0.0516430053347014,28.6856430053347,28.5823569946653,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"128",6,"08:30:00",28.7086666666667,0.038188130791298,28.746854797458,28.6704785358754,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"129",6,"15:15:00",28.8493333333333,0.0144337567297398,28.8637670900631,28.8348995766036,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"130",6,"13:35:00",28.9073333333333,0.103683814230251,29.0110171475636,28.8036495191031,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"131",6,"20:20:00",28.5513333333333,0.0288675134594817,28.5802008467928,28.5224658198739,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"132",6,"03:30:00",28.485,0.103522944316708,28.5885229443167,28.3814770556833,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"133",6,"18:40:00",28.6093333333333,0.051481388222671,28.660814721556,28.5578519451107,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"134",6,"08:35:00",28.7086666666667,0.038188130791298,28.746854797458,28.6704785358754,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"135",6,"15:20:00",28.8326666666667,0.0381881307912984,28.870854797458,28.7944785358754,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"136",6,"13:40:00",28.899,0.0942974018730098,28.993297401873,28.804702598127,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"137",6,"20:25:00",28.551,0.0571576766497731,28.6081576766498,28.4938423233502,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"138",6,"03:35:00",28.485,0.0376430604494381,28.5226430604494,28.4473569395506,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"139",6,"18:45:00",28.601,0.0571576766497731,28.6581576766498,28.5438423233502,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"140",6,"08:40:00",28.7166666666667,0.0745005592820175,28.7911672259487,28.6421661073846,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"141",6,"15:25:00",28.8243333333333,0.0288675134594817,28.8532008467928,28.7954658198739,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"142",6,"13:45:00",28.8906666666667,0.108629339192197,28.9992960058589,28.7820373274745,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"143",6,"20:30:00",28.551,0.0797934834431986,28.6307934834432,28.4712065165568,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"144",6,"03:40:00",28.4846666666667,0.0288675134594817,28.5135341801261,28.4557991532072,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"145",6,"18:50:00",28.601,0.0571576766497731,28.6581576766498,28.5438423233502,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"146",6,"08:45:00",28.725,0.0872754260946342,28.8122754260946,28.6377245739054,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"147",6,"15:30:00",28.816,0.0433012701892236,28.8593012701892,28.7726987298108,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"148",6,"13:50:00",28.9236666666667,0.0715914333795129,28.9952581000462,28.8520752332872,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"149",6,"20:35:00",28.5676666666667,0.0860251901092548,28.6536918567759,28.4816414765574,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"150",6,"03:45:00",28.4846666666667,0.0288675134594817,28.5135341801261,28.4557991532072,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"151",6,"18:55:00",28.601,0.0376430604494365,28.6386430604494,28.5633569395506,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"152",6,"08:50:00",28.717,0.113582569085225,28.8305825690852,28.6034174309148,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"153",6,"15:35:00",28.816,0.0250000000000004,28.841,28.791,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"154",6,"13:55:00",28.899,0.0942974018730098,28.993297401873,28.804702598127,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"155",6,"20:40:00",28.576,0.0872754260946359,28.6632754260946,28.4887245739054,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"156",6,"03:50:00",28.485,0.0516430053347014,28.5366430053347,28.4333569946653,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"157",6,"19:00:00",28.6006666666667,0.0282901631902914,28.628956829857,28.5723765034764,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"158",6,"08:55:00",28.725,0.100583298812476,28.8255832988125,28.6244167011875,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"159",6,"15:40:00",28.7993333333333,0.0288675134594817,28.8282008467928,28.7704658198739,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"160",6,"14:00:00",28.8823333333333,0.103683814230253,28.9860171475636,28.7786495191031,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"161",6,"20:45:00",28.576,0.112214081112844,28.6882140811128,28.4637859188872,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"162",6,"03:55:00",28.485,0.0376430604494381,28.5226430604494,28.4473569395506,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"163",6,"19:05:00",28.6006666666667,0.0282901631902914,28.628956829857,28.5723765034764,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"164",6,"09:00:00",28.725,0.100583298812476,28.8255832988125,28.6244167011875,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"165",6,"15:45:00",28.7913333333333,0.0427239199200312,28.8340572532534,28.7486094134133,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"166",6,"14:05:00",28.8823333333333,0.103683814230253,28.9860171475636,28.7786495191031,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"167",6,"20:50:00",28.5676666666667,0.0995004187595886,28.6671670854263,28.4681662479071,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"168",6,"04:00:00",28.5096666666667,0.0381881307912984,28.547854797458,28.4714785358754,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"169",6,"19:10:00",28.609,0.0376430604494365,28.6466430604494,28.5713569395506,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"170",6,"09:05:00",28.7583333333333,0.0514813882226704,28.809814721556,28.7068519451107,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"171",6,"15:50:00",28.7993333333333,0.0288675134594817,28.8282008467928,28.7704658198739,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"172",6,"14:10:00",28.8823333333333,0.0715914333795129,28.9539247667128,28.8107418999538,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"173",6,"20:55:00",28.576,0.100583298812478,28.6765832988125,28.4754167011875,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"174",6,"04:05:00",28.5096666666667,0.0381881307912984,28.547854797458,28.4714785358754,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"175",6,"19:15:00",28.5843333333333,0.0514813882226704,28.635814721556,28.5328519451107,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"176",6,"09:10:00",28.75,0.0623858958419282,28.8123858958419,28.6876141041581,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"177",6,"15:55:00",28.783,0.0376430604494365,28.8206430604494,28.7453569395506,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"178",6,"14:15:00",28.891,0.066143782776615,28.9571437827766,28.8248562172234,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"179",6,"21:00:00",28.5596666666667,0.103122904019104,28.6627895706858,28.4565437626476,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"180",6,"04:10:00",28.5263333333333,0.0520416499866538,28.57837498332,28.4742916833467,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
"181",6,"19:20:00",28.5843333333333,0.0514813882226704,28.635814721556,28.5328519451107,100,28.6006666666667,28.6488871527778,28.9236666666667,28.4846666666667
