#,Date Heure,Temp. (°C) LGR S/N: 20330660,  #20330660,Coupleur détaché LGR S/N: 20330660,Coupleur attaché LGR S/N: 20330660,Hôte connecté LGR S/N: 20330660,Arrêté LGR S/N: 20330660,Fin de fichier LGR S/N: 20330660
1,18/08/21 10:00:00,27.038,Enregistré,,,,
2,18/08/21 10:05:00,26.940,,,,,
3,18/08/21 10:10:00,26.891,,,,,
4,18/08/21 10:15:00,26.891,,,,,
5,18/08/21 10:20:00,26.867,,,,,
6,18/08/21 10:25:00,26.769,,,,,
7,18/08/21 10:30:00,26.646,,,,,
8,18/08/21 10:35:00,26.524,,,,,
9,18/08/21 10:40:00,26.451,,,,,
10,18/08/21 10:45:00,26.402,,,,,
11,18/08/21 10:50:00,26.426,,,,,
12,18/08/21 10:55:00,26.475,,,,,
13,18/08/21 11:00:00,27.776,,,,,
14,18/08/21 11:05:00,27.628,,,,,
15,18/08/21 11:10:00,27.505,,,,,
16,18/08/21 11:15:00,27.481,,,,,
17,18/08/21 11:20:00,28.369,,,,,
18,18/08/21 11:25:00,27.259,,,,,
19,18/08/21 11:30:00,26.598,,,,,
20,18/08/21 11:35:00,26.378,,,,,
21,18/08/21 11:40:00,26.207,,,,,
22,18/08/21 11:45:00,26.158,,,,,
23,18/08/21 11:50:00,26.451,,,,,
24,18/08/21 11:55:00,26.573,,,,,
25,18/08/21 12:00:00,26.769,,,,,
26,18/08/21 12:05:00,26.842,,,,,
27,18/08/21 12:10:00,26.818,,,,,
28,18/08/21 12:15:00,26.867,,,,,
29,18/08/21 12:20:00,26.916,,,,,
30,18/08/21 12:25:00,26.891,,,,,
31,18/08/21 12:30:00,26.891,,,,,
32,18/08/21 12:35:00,26.965,,,,,
33,18/08/21 12:40:00,26.965,,,,,
34,18/08/21 12:45:00,26.916,,,,,
35,18/08/21 12:50:00,26.916,,,,,
36,18/08/21 12:55:00,26.891,,,,,
37,18/08/21 13:00:00,26.818,,,,,
38,18/08/21 13:05:00,26.695,,,,,
39,18/08/21 13:10:00,26.720,,,,,
40,18/08/21 13:15:00,26.720,,,,,
41,18/08/21 13:20:00,26.720,,,,,
42,18/08/21 13:25:00,26.744,,,,,
43,18/08/21 13:30:00,26.744,,,,,
44,18/08/21 13:35:00,26.769,,,,,
45,18/08/21 13:40:00,26.793,,,,,
46,18/08/21 13:45:00,26.793,,,,,
47,18/08/21 13:50:00,26.793,,,,,
48,18/08/21 13:55:00,26.744,,,,,
49,18/08/21 14:00:00,26.720,,,,,
50,18/08/21 14:05:00,26.695,,,,,
51,18/08/21 14:10:00,26.720,,,,,
52,18/08/21 14:15:00,26.720,,,,,
53,18/08/21 14:20:00,26.720,,,,,
54,18/08/21 14:25:00,26.720,,,,,
55,18/08/21 14:30:00,26.720,,,,,
56,18/08/21 14:35:00,26.720,,,,,
57,18/08/21 14:40:00,26.720,,,,,
58,18/08/21 14:45:00,26.744,,,,,
59,18/08/21 14:50:00,26.793,,,,,
60,18/08/21 14:55:00,26.842,,,,,
61,18/08/21 15:00:00,26.867,,,,,
62,18/08/21 15:05:00,26.891,,,,,
63,18/08/21 15:10:00,26.916,,,,,
64,18/08/21 15:15:00,26.916,,,,,
65,18/08/21 15:20:00,26.940,,,,,
66,18/08/21 15:25:00,26.940,,,,,
67,18/08/21 15:30:00,26.940,,,,,
68,18/08/21 15:35:00,26.940,,,,,
69,18/08/21 15:40:00,26.940,,,,,
70,18/08/21 15:45:00,26.940,,,,,
71,18/08/21 15:50:00,26.940,,,,,
72,18/08/21 15:55:00,26.940,,,,,
73,18/08/21 16:00:00,26.940,,,,,
74,18/08/21 16:05:00,26.965,,,,,
75,18/08/21 16:10:00,26.965,,,,,
76,18/08/21 16:15:00,26.940,,,,,
77,18/08/21 16:20:00,26.940,,,,,
78,18/08/21 16:25:00,26.940,,,,,
79,18/08/21 16:30:00,26.940,,,,,
80,18/08/21 16:35:00,26.940,,,,,
81,18/08/21 16:40:00,26.940,,,,,
82,18/08/21 16:45:00,26.940,,,,,
83,18/08/21 16:50:00,26.940,,,,,
84,18/08/21 16:55:00,26.916,,,,,
85,18/08/21 17:00:00,26.916,,,,,
86,18/08/21 17:05:00,26.916,,,,,
87,18/08/21 17:10:00,26.916,,,,,
88,18/08/21 17:15:00,26.916,,,,,
89,18/08/21 17:20:00,26.916,,,,,
90,18/08/21 17:25:00,26.916,,,,,
91,18/08/21 17:30:00,26.916,,,,,
92,18/08/21 17:35:00,26.916,,,,,
93,18/08/21 17:40:00,26.916,,,,,
94,18/08/21 17:45:00,26.916,,,,,
95,18/08/21 17:50:00,26.916,,,,,
96,18/08/21 17:55:00,26.916,,,,,
97,18/08/21 18:00:00,26.916,,,,,
98,18/08/21 18:05:00,26.916,,,,,
99,18/08/21 18:10:00,26.916,,,,,
100,18/08/21 18:15:00,26.916,,,,,
101,18/08/21 18:20:00,26.916,,,,,
102,18/08/21 18:25:00,26.891,,,,,
103,18/08/21 18:30:00,26.891,,,,,
104,18/08/21 18:35:00,26.891,,,,,
105,18/08/21 18:40:00,26.891,,,,,
106,18/08/21 18:45:00,26.891,,,,,
107,18/08/21 18:50:00,26.891,,,,,
108,18/08/21 18:55:00,26.891,,,,,
109,18/08/21 19:00:00,26.891,,,,,
110,18/08/21 19:05:00,26.891,,,,,
111,18/08/21 19:10:00,26.891,,,,,
112,18/08/21 19:15:00,26.891,,,,,
113,18/08/21 19:20:00,26.891,,,,,
114,18/08/21 19:25:00,26.891,,,,,
115,18/08/21 19:30:00,26.891,,,,,
116,18/08/21 19:35:00,26.891,,,,,
117,18/08/21 19:40:00,26.891,,,,,
118,18/08/21 19:45:00,26.891,,,,,
119,18/08/21 19:50:00,26.867,,,,,
120,18/08/21 19:55:00,26.867,,,,,
121,18/08/21 20:00:00,26.867,,,,,
122,18/08/21 20:05:00,26.867,,,,,
123,18/08/21 20:10:00,26.867,,,,,
124,18/08/21 20:15:00,26.867,,,,,
125,18/08/21 20:20:00,26.867,,,,,
126,18/08/21 20:25:00,26.867,,,,,
127,18/08/21 20:30:00,26.867,,,,,
128,18/08/21 20:35:00,26.867,,,,,
129,18/08/21 20:40:00,26.867,,,,,
130,18/08/21 20:45:00,26.867,,,,,
131,18/08/21 20:50:00,26.867,,,,,
132,18/08/21 20:55:00,26.867,,,,,
133,18/08/21 21:00:00,26.867,,,,,
134,18/08/21 21:05:00,26.867,,,,,
135,18/08/21 21:10:00,26.867,,,,,
136,18/08/21 21:15:00,26.867,,,,,
137,18/08/21 21:20:00,26.867,,,,,
138,18/08/21 21:25:00,26.867,,,,,
139,18/08/21 21:30:00,26.867,,,,,
140,18/08/21 21:35:00,26.867,,,,,
141,18/08/21 21:40:00,26.867,,,,,
142,18/08/21 21:45:00,26.867,,,,,
143,18/08/21 21:50:00,26.598,,,,,
144,18/08/21 21:55:00,26.304,,,,,
145,18/08/21 22:00:00,26.256,,,,,
146,18/08/21 22:05:00,26.182,,,,,
147,18/08/21 22:10:00,26.158,,,,,
148,18/08/21 22:15:00,26.158,,,,,
149,18/08/21 22:20:00,26.207,,,,,
150,18/08/21 22:25:00,26.207,,,,,
151,18/08/21 22:30:00,26.256,,,,,
152,18/08/21 22:35:00,26.402,,,,,
153,18/08/21 22:40:00,26.426,,,,,
154,18/08/21 22:45:00,26.475,,,,,
155,18/08/21 22:50:00,26.573,,,,,
156,18/08/21 22:55:00,26.646,,,,,
157,18/08/21 23:00:00,26.646,,,,,
158,18/08/21 23:05:00,26.671,,,,,
159,18/08/21 23:10:00,26.695,,,,,
160,18/08/21 23:15:00,26.695,,,,,
161,18/08/21 23:20:00,26.720,,,,,
162,18/08/21 23:25:00,26.793,,,,,
163,18/08/21 23:30:00,26.818,,,,,
164,18/08/21 23:35:00,26.818,,,,,
165,18/08/21 23:40:00,26.793,,,,,
166,18/08/21 23:45:00,26.818,,,,,
167,18/08/21 23:50:00,26.818,,,,,
168,18/08/21 23:55:00,26.818,,,,,
169,18/08/22 00:00:00,26.598,,,,,
170,18/08/22 00:05:00,26.378,,,,,
171,18/08/22 00:10:00,26.329,,,,,
172,18/08/22 00:15:00,26.304,,,,,
173,18/08/22 00:20:00,26.378,,,,,
174,18/08/22 00:25:00,26.451,,,,,
175,18/08/22 00:30:00,26.549,,,,,
176,18/08/22 00:35:00,26.573,,,,,
177,18/08/22 00:40:00,26.720,,,,,
178,18/08/22 00:45:00,26.769,,,,,
179,18/08/22 00:50:00,26.793,,,,,
180,18/08/22 00:55:00,26.818,,,,,
181,18/08/22 01:00:00,26.793,,,,,
182,18/08/22 01:05:00,26.793,,,,,
183,18/08/22 01:10:00,26.793,,,,,
184,18/08/22 01:15:00,26.793,,,,,
