#,Date Heure,Temp. (°C) LGR S/N: 20401628,  #20401628,Coupleur détaché LGR S/N: 20401628,Coupleur attaché LGR S/N: 20401628,Hôte connecté LGR S/N: 20401628,Arrêté LGR S/N: 20401628,Fin de fichier LGR S/N: 20401628
1,18/08/21 10:00:00,26.622,Enregistré,,,,
2,18/08/21 10:05:00,26.695,,,,,
3,18/08/21 10:10:00,26.744,,,,,
4,18/08/21 10:15:00,26.818,,,,,
5,18/08/21 10:20:00,26.842,,,,,
6,18/08/21 10:25:00,26.818,,,,,
7,18/08/21 10:30:00,26.744,,,,,
8,18/08/21 10:35:00,26.671,,,,,
9,18/08/21 10:40:00,26.646,,,,,
10,18/08/21 10:45:00,26.646,,,,,
11,18/08/21 10:50:00,26.646,,,,,
12,18/08/21 10:55:00,26.671,,,,,
13,18/08/21 11:00:00,26.818,,,,,
14,18/08/21 11:05:00,26.940,,,,,
15,18/08/21 11:10:00,27.063,,,,,
16,18/08/21 11:15:00,27.161,,,,,
17,18/08/21 11:20:00,28.023,,,,,
18,18/08/21 11:25:00,27.333,,,,,
19,18/08/21 11:30:00,26.598,,,,,
20,18/08/21 11:35:00,26.378,,,,,
21,18/08/21 11:40:00,26.231,,,,,
22,18/08/21 11:45:00,26.182,,,,,
23,18/08/21 11:50:00,26.451,,,,,
24,18/08/21 11:55:00,26.598,,,,,
25,18/08/21 12:00:00,26.744,,,,,
26,18/08/21 12:05:00,26.818,,,,,
27,18/08/21 12:10:00,26.818,,,,,
28,18/08/21 12:15:00,26.867,,,,,
29,18/08/21 12:20:00,26.891,,,,,
30,18/08/21 12:25:00,26.891,,,,,
31,18/08/21 12:30:00,26.940,,,,,
32,18/08/21 12:35:00,27.112,,,,,
33,18/08/21 12:40:00,27.087,,,,,
34,18/08/21 12:45:00,26.989,,,,,
35,18/08/21 12:50:00,27.063,,,,,
36,18/08/21 12:55:00,27.112,,,,,
37,18/08/21 13:00:00,27.161,,,,,
38,18/08/21 13:05:00,27.038,,,,,
39,18/08/21 13:10:00,27.161,,,,,
40,18/08/21 13:15:00,27.161,,,,,
41,18/08/21 13:20:00,27.161,,,,,
42,18/08/21 13:25:00,27.161,,,,,
43,18/08/21 13:30:00,27.161,,,,,
