TimeStamp;Quantum [umol/(m^2s)];Batt. [V]
23/08/2018 03:30;0.8;1.46
23/08/2018 03:45;0.8;1.45
23/08/2018 04:00;0.8;1.45
23/08/2018 04:15;0.8;1.46
23/08/2018 04:30;0.8;1.45
23/08/2018 04:45;0.8;1.45
23/08/2018 05:00;0.8;1.45
23/08/2018 05:15;0.8;1.45
23/08/2018 05:30;0.8;1.45
23/08/2018 05:45;0.8;1.45
23/08/2018 06:00;0.8;1.45
23/08/2018 06:15;2;1.45
23/08/2018 06:30;5;1.45
23/08/2018 06:45;12.7;1.45
23/08/2018 07:00;19.5;1.46
23/08/2018 07:15;25.9;1.45
23/08/2018 07:30;34.8;1.45
23/08/2018 07:45;46.1;1.45
23/08/2018 08:00;55.8;1.45
23/08/2018 08:15;41.9;1.45
23/08/2018 08:30;31.9;1.45
23/08/2018 08:45;89.4;1.45
23/08/2018 09:00;104.5;1.45
23/08/2018 09:15;113.9;1.45
23/08/2018 09:30;126.9;1.45
23/08/2018 09:45;141.9;1.45
23/08/2018 10:00;135.3;1.45
23/08/2018 10:15;153;1.45
23/08/2018 10:30;156.4;1.45
23/08/2018 10:45;184.7;1.45
23/08/2018 11:00;198.2;1.45
23/08/2018 11:15;181.9;1.45
23/08/2018 11:30;195.4;1.45
23/08/2018 11:45;214.2;1.45
23/08/2018 12:00;188;1.45
23/08/2018 12:15;206.5;1.45
23/08/2018 12:30;191.9;1.45
23/08/2018 12:45;169.2;1.45
23/08/2018 13:00;181.2;1.45
23/08/2018 13:15;173.7;1.45
23/08/2018 13:30;165.2;1.45
23/08/2018 13:45;161.3;1.45
23/08/2018 14:00;148;1.45
23/08/2018 14:15;107.7;1.45
23/08/2018 14:30;139.2;1.45
23/08/2018 14:45;118.2;1.45
23/08/2018 15:00;104.7;1.45
23/08/2018 15:15;96;1.45
23/08/2018 15:30;60.2;1.45
23/08/2018 15:45;54.2;1.45
23/08/2018 16:00;49.8;1.45
23/08/2018 16:15;38.1;1.45
23/08/2018 16:30;32.1;1.45
23/08/2018 16:45;22.3;1.45
23/08/2018 17:00;15.4;1.45
23/08/2018 17:15;13.5;1.45
23/08/2018 17:30;7.2;1.45
23/08/2018 17:45;3;1.45
23/08/2018 18:00;0.9;1.45
23/08/2018 18:15;0.7;1.45
23/08/2018 18:30;0.8;1.45
23/08/2018 18:45;0.8;1.45
23/08/2018 19:00;0.8;1.45
23/08/2018 19:15;0.8;1.45
23/08/2018 19:30;0.8;1.45
23/08/2018 19:45;0.7;1.45
23/08/2018 20:00;0.8;1.45
23/08/2018 20:15;0.8;1.45
23/08/2018 20:30;0.8;1.45
23/08/2018 20:45;0.8;1.45
23/08/2018 21:00;0.8;1.45
23/08/2018 21:15;0.8;1.45
23/08/2018 21:30;0.8;1.45
23/08/2018 21:45;0.8;1.45
23/08/2018 22:00;0.8;1.45
23/08/2018 22:15;0.8;1.45
23/08/2018 22:30;0.8;1.45
23/08/2018 22:45;0.8;1.45
23/08/2018 23:00;0.8;1.45
23/08/2018 23:15;0.8;1.45
23/08/2018 23:30;0.8;1.45
23/08/2018 23:45;0.8;1.45
24/08/2018 00:00;0.7;1.45
24/08/2018 00:15;0.8;1.45
24/08/2018 00:30;0.8;1.45
24/08/2018 00:45;0.8;1.45
24/08/2018 01:00;0.8;1.45
24/08/2018 01:15;0.8;1.45
24/08/2018 01:30;0.7;1.45
24/08/2018 01:45;0.8;1.45
24/08/2018 02:00;0.8;1.45
24/08/2018 02:15;0.8;1.45
24/08/2018 02:30;0.8;1.45
24/08/2018 02:45;0.8;1.45
24/08/2018 03:00;0.8;1.45
24/08/2018 03:15;0.8;1.45
24/08/2018 03:30;0.8;1.45
24/08/2018 03:45;0.8;1.45
24/08/2018 04:00;0.8;1.45
24/08/2018 04:15;0.7;1.45
24/08/2018 04:30;0.8;1.45
24/08/2018 04:45;0.7;1.45
24/08/2018 05:00;0.8;1.45
24/08/2018 05:15;0.8;1.45
24/08/2018 05:30;0.8;1.45
24/08/2018 05:45;0.8;1.45
24/08/2018 06:00;0.8;1.45
24/08/2018 06:15;1.5;1.45
24/08/2018 06:30;5.1;1.45
24/08/2018 06:45;9.9;1.45
24/08/2018 07:00;15.7;1.45
24/08/2018 07:15;22.5;1.45
24/08/2018 07:30;30.3;1.45
24/08/2018 07:45;37.5;1.45
24/08/2018 08:00;44.9;1.45
24/08/2018 08:15;57.5;1.45
24/08/2018 08:30;63.9;1.45
24/08/2018 08:45;72.3;1.45
24/08/2018 09:00;83.8;1.45
24/08/2018 09:15;97.1;1.45
24/08/2018 09:30;98.4;1.45
24/08/2018 09:45;105.9;1.45
24/08/2018 10:00;99.4;1.45
24/08/2018 10:15;160.8;1.45
24/08/2018 10:30;139.2;1.45
24/08/2018 10:45;152.1;1.45
24/08/2018 11:00;103.5;1.45
24/08/2018 11:15;142.5;1.45
24/08/2018 11:30;151.1;1.45
24/08/2018 11:45;152;1.45
24/08/2018 12:00;127.8;1.45
24/08/2018 12:15;154.6;1.45
24/08/2018 12:30;143.7;1.45
24/08/2018 12:45;145.5;1.45
24/08/2018 13:00;42.8;1.45
24/08/2018 13:15;137;1.45
24/08/2018 13:30;135.2;1.45
24/08/2018 13:45;117.5;1.45
24/08/2018 14:00;59.1;1.45
24/08/2018 14:15;111.8;1.45
24/08/2018 14:30;105.3;1.45
24/08/2018 14:45;91.2;1.45
24/08/2018 15:00;72.6;1.45
24/08/2018 15:15;69.3;1.45
24/08/2018 15:30;58.9;1.45
24/08/2018 15:45;50.6;1.45
24/08/2018 16:00;49.3;1.45
24/08/2018 16:15;26.4;1.45
24/08/2018 16:30;25.9;1.45
24/08/2018 16:45;19.6;1.45
24/08/2018 17:00;15.3;1.45
24/08/2018 17:15;9.8;1.45
24/08/2018 17:30;5;1.45
24/08/2018 17:45;2;1.45
24/08/2018 18:00;0.8;1.45
24/08/2018 18:15;0.8;1.45
24/08/2018 18:30;0.8;1.45
24/08/2018 18:45;0.9;1.45
24/08/2018 19:00;0.8;1.45
24/08/2018 19:15;0.8;1.45
24/08/2018 19:30;0.8;1.45
24/08/2018 19:45;0.8;1.45
24/08/2018 20:00;0.8;1.45
24/08/2018 20:15;0.8;1.45
24/08/2018 20:30;0.7;1.45
24/08/2018 20:45;0.8;1.45
24/08/2018 21:00;0.8;1.45
24/08/2018 21:15;0.8;1.45
24/08/2018 21:30;0.8;1.45
24/08/2018 21:45;0.8;1.45
24/08/2018 22:00;0.8;1.45
24/08/2018 22:15;0.8;1.45
24/08/2018 22:30;0.8;1.45
24/08/2018 22:45;0.7;1.44
24/08/2018 23:00;0.8;1.45
24/08/2018 23:15;0.8;1.45
24/08/2018 23:30;0.7;1.45
24/08/2018 23:45;0.8;1.45
25/08/2018 00:00;0.8;1.45
25/08/2018 00:15;0.8;1.45
25/08/2018 00:30;0.8;1.44
25/08/2018 00:45;0.8;1.45
25/08/2018 01:00;0.8;1.45
25/08/2018 01:15;0.8;1.45
25/08/2018 01:30;0.8;1.45
25/08/2018 01:45;0.8;1.45
25/08/2018 02:00;0.8;1.44
25/08/2018 02:15;0.8;1.45
25/08/2018 02:30;0.8;1.45
25/08/2018 02:45;0.8;1.44
25/08/2018 03:00;0.8;1.44
25/08/2018 03:15;0.8;1.45
25/08/2018 03:30;0.8;1.45
25/08/2018 03:45;0.8;1.45
25/08/2018 04:00;0.8;1.45
25/08/2018 04:15;0.8;1.44
25/08/2018 04:30;0.8;1.45
25/08/2018 04:45;0.8;1.44
25/08/2018 05:00;0.8;1.45
25/08/2018 05:15;0.9;1.44
25/08/2018 05:30;0.8;1.44
25/08/2018 05:45;0.8;1.44
25/08/2018 06:00;0.8;1.45
25/08/2018 06:15;1.8;1.45
25/08/2018 06:30;5;1.44
25/08/2018 06:45;8.8;1.45
25/08/2018 07:00;12;1.44
25/08/2018 07:15;17.1;1.45
25/08/2018 07:30;20.9;1.45
25/08/2018 07:45;26.2;1.44
25/08/2018 08:00;18.9;1.44
25/08/2018 08:15;54.9;1.44
25/08/2018 08:30;27.5;1.44
25/08/2018 08:45;63.3;1.44
25/08/2018 09:00;61.3;1.44
25/08/2018 09:15;70.8;1.44
25/08/2018 09:30;21.9;1.44
25/08/2018 09:45;35.7;1.45
25/08/2018 10:00;111.5;1.45
25/08/2018 10:15;107.1;1.44
25/08/2018 10:30;74.2;1.44
25/08/2018 10:45;97.6;1.45
25/08/2018 11:00;122.4;1.44
25/08/2018 11:15;49.2;1.44
25/08/2018 11:30;36.3;1.44
25/08/2018 11:45;43.9;1.44
25/08/2018 12:00;34.5;1.45
25/08/2018 12:15;20.9;1.44
25/08/2018 12:30;29.2;1.45
25/08/2018 12:45;38.8;1.44
25/08/2018 13:00;17.6;1.44
25/08/2018 13:15;36.1;1.45
25/08/2018 13:30;38.8;1.45
25/08/2018 13:45;42.8;1.45
25/08/2018 14:00;56.8;1.44
25/08/2018 14:15;38.6;1.44
25/08/2018 14:30;38.6;1.44
25/08/2018 14:45;37.6;1.44
25/08/2018 15:00;29.6;1.44
25/08/2018 15:15;30.4;1.44
25/08/2018 15:30;28.1;1.44
25/08/2018 15:45;25.2;1.44
25/08/2018 16:00;23.6;1.44
25/08/2018 16:15;20.8;1.44
25/08/2018 16:30;18.2;1.44
25/08/2018 16:45;13.5;1.44
25/08/2018 17:00;9.3;1.44
25/08/2018 17:15;6;1.44
25/08/2018 17:30;4;1.44
25/08/2018 17:45;1.8;1.44
25/08/2018 18:00;0.8;1.44
25/08/2018 18:15;0.8;1.44
25/08/2018 18:30;0.8;1.44
25/08/2018 18:45;0.7;1.44
25/08/2018 19:00;0.8;1.44
25/08/2018 19:15;0.8;1.44
25/08/2018 19:30;0.8;1.44
25/08/2018 19:45;0.8;1.44
25/08/2018 20:00;0.8;1.44
25/08/2018 20:15;0.8;1.44
25/08/2018 20:30;0.8;1.44
25/08/2018 20:45;0.7;1.44
25/08/2018 21:00;0.8;1.44
25/08/2018 21:15;0.8;1.44
25/08/2018 21:30;0.8;1.44
25/08/2018 21:45;0.8;1.44
25/08/2018 22:00;0.8;1.44
25/08/2018 22:15;0.8;1.44
25/08/2018 22:30;0.8;1.44
25/08/2018 22:45;0.8;1.44
25/08/2018 23:00;0.8;1.44
25/08/2018 23:15;0.8;1.44
25/08/2018 23:30;0.7;1.44
25/08/2018 23:45;0.8;1.44
26/08/2018 00:00;0.8;1.44
26/08/2018 00:15;0.8;1.44
26/08/2018 00:30;0.8;1.44
26/08/2018 00:45;0.8;1.44
26/08/2018 01:00;0.8;1.44
26/08/2018 01:15;0.8;1.44
26/08/2018 01:30;0.8;1.44
26/08/2018 01:45;0.8;1.44
26/08/2018 02:00;0.8;1.44
26/08/2018 02:15;0.8;1.44
26/08/2018 02:30;0.8;1.44
26/08/2018 02:45;0.8;1.44
26/08/2018 03:00;0.9;1.44
26/08/2018 03:15;0.8;1.44
26/08/2018 03:30;0.8;1.44
26/08/2018 03:45;0.8;1.44
26/08/2018 04:00;0.8;1.44
26/08/2018 04:15;0.8;1.44
26/08/2018 04:30;0.7;1.44
26/08/2018 04:45;0.9;1.44
26/08/2018 05:00;0.8;1.44
26/08/2018 05:15;0.9;1.44
26/08/2018 05:30;0.8;1.44
26/08/2018 05:45;0.9;1.44
26/08/2018 06:00;0.8;1.44
26/08/2018 06:15;1.4;1.44
26/08/2018 06:30;3.6;1.44
26/08/2018 06:45;6.9;1.44
26/08/2018 07:00;10.3;1.44
26/08/2018 07:15;9.6;1.44
26/08/2018 07:30;19.6;1.44
26/08/2018 07:45;24.6;1.44
26/08/2018 08:00;29.8;1.44
26/08/2018 08:15;33.1;1.44
26/08/2018 08:30;38.8;1.44
26/08/2018 08:45;44.6;1.44
26/08/2018 09:00;50.5;1.44
26/08/2018 09:15;32.2;1.44
26/08/2018 09:30;66;1.44
26/08/2018 09:45;30.2;1.44
26/08/2018 10:00;20.6;1.44
26/08/2018 10:15;18.2;1.44
26/08/2018 10:30;24;1.44
26/08/2018 10:45;19.4;1.44
26/08/2018 11:00;26.3;1.44
26/08/2018 11:15;23.9;1.44
26/08/2018 11:30;57.9;1.44
26/08/2018 11:45;60;1.44
26/08/2018 12:00;40.3;1.44
26/08/2018 12:15;74.7;1.44
26/08/2018 12:30;69.5;1.44
26/08/2018 12:45;67;1.44
26/08/2018 13:00;42.4;1.44
26/08/2018 13:15;62.8;1.44
26/08/2018 13:30;35.1;1.44
26/08/2018 13:45;48.2;1.44
26/08/2018 14:00;48.3;1.44
26/08/2018 14:15;53.6;1.44
26/08/2018 14:30;37;1.44
26/08/2018 14:45;45.3;1.44
26/08/2018 15:00;50.4;1.44
26/08/2018 15:15;42.8;1.44
26/08/2018 15:30;31;1.44
26/08/2018 15:45;26.7;1.44
26/08/2018 16:00;21.6;1.44
26/08/2018 16:15;19.3;1.44
26/08/2018 16:30;19.8;1.44
26/08/2018 16:45;12;1.44
26/08/2018 17:00;10.7;1.44
26/08/2018 17:15;5.1;1.44
26/08/2018 17:30;3.2;1.44
26/08/2018 17:45;1.3;1.44
26/08/2018 18:00;0.8;1.44
26/08/2018 18:15;0.8;1.44
26/08/2018 18:30;0.8;1.44
26/08/2018 18:45;0.8;1.44
26/08/2018 19:00;0.8;1.44
26/08/2018 19:15;0.8;1.44
26/08/2018 19:30;0.8;1.44
26/08/2018 19:45;0.8;1.44
26/08/2018 20:00;0.8;1.44
26/08/2018 20:15;0.8;1.44
26/08/2018 20:30;0.8;1.44
26/08/2018 20:45;0.8;1.44
26/08/2018 21:00;0.8;1.44
26/08/2018 21:15;0.8;1.44
26/08/2018 21:30;0.8;1.44
26/08/2018 21:45;0.8;1.44
26/08/2018 22:00;0.8;1.44
26/08/2018 22:15;0.8;1.44
26/08/2018 22:30;0.9;1.44
26/08/2018 22:45;0.8;1.44
26/08/2018 23:00;0.8;1.44
26/08/2018 23:15;0.8;1.44
26/08/2018 23:30;0.9;1.44
26/08/2018 23:45;0.8;1.44
27/08/2018 00:00;0.8;1.44
27/08/2018 00:15;0.8;1.44
27/08/2018 00:30;0.8;1.44
27/08/2018 00:45;0.8;1.44
27/08/2018 01:00;0.8;1.44
27/08/2018 01:15;0.9;1.44
27/08/2018 01:30;0.8;1.44
27/08/2018 01:45;0.8;1.44
27/08/2018 02:00;0.8;1.44
27/08/2018 02:15;0.8;1.44
27/08/2018 02:30;0.8;1.44
27/08/2018 02:45;0.9;1.44
27/08/2018 03:00;0.8;1.44
27/08/2018 03:15;0.8;1.44
27/08/2018 03:30;0.8;1.44
27/08/2018 03:45;0.8;1.44
27/08/2018 04:00;0.8;1.44
27/08/2018 04:15;0.8;1.44
27/08/2018 04:30;0.8;1.44
27/08/2018 04:45;0.7;1.44
27/08/2018 05:00;0.8;1.44
27/08/2018 05:15;0.8;1.44
27/08/2018 05:30;0.8;1.44
27/08/2018 05:45;0.8;1.44
27/08/2018 06:00;0.8;1.44
27/08/2018 06:15;1.3;1.44
27/08/2018 06:30;3.5;1.44
27/08/2018 06:45;5.8;1.44
27/08/2018 07:00;11.2;1.44
27/08/2018 07:15;13.4;1.44
27/08/2018 07:30;21;1.44
27/08/2018 07:45;13.4;1.44
27/08/2018 08:00;28;1.44
27/08/2018 08:15;12.1;1.44
27/08/2018 08:30;35.6;1.44
27/08/2018 08:45;46.8;1.44
27/08/2018 09:00;48.8;1.44
27/08/2018 09:15;52.6;1.44
27/08/2018 09:30;57.1;1.44
27/08/2018 09:45;63.7;1.44
27/08/2018 10:00;71.5;1.44
27/08/2018 10:15;76.5;1.44
27/08/2018 10:30;58.8;1.44
27/08/2018 10:45;82.2;1.44
27/08/2018 11:00;74.4;1.44
27/08/2018 11:15;74.5;1.44
27/08/2018 11:30;78.1;1.44
27/08/2018 11:45;39.7;1.44
27/08/2018 12:00;103.4;1.44
27/08/2018 12:15;105.4;1.44
27/08/2018 12:30;19.7;1.44
27/08/2018 12:45;96.1;1.44
27/08/2018 13:00;91.4;1.44
27/08/2018 13:15;84.2;1.44
27/08/2018 13:30;77.7;1.44
27/08/2018 13:45;77.9;1.44
27/08/2018 14:00;57;1.44
27/08/2018 14:15;52.2;1.44
27/08/2018 14:30;36.9;1.44
27/08/2018 14:45;39;1.44
27/08/2018 15:00;35.1;1.44
27/08/2018 15:15;26.5;1.44
27/08/2018 15:30;21.9;1.44
27/08/2018 15:45;13.6;1.44
27/08/2018 16:00;5;1.44
27/08/2018 16:15;11.3;1.44
27/08/2018 16:30;5.9;1.44
27/08/2018 16:45;5.1;1.44
27/08/2018 17:00;5.3;1.44
27/08/2018 17:15;3.6;1.44
27/08/2018 17:30;1.9;1.44
27/08/2018 17:45;1.1;1.44
27/08/2018 18:00;0.8;1.44
27/08/2018 18:15;0.9;1.44
27/08/2018 18:30;0.8;1.44
27/08/2018 18:45;0.8;1.44
27/08/2018 19:00;0.8;1.44
27/08/2018 19:15;0.8;1.44
27/08/2018 19:30;0.7;1.44
27/08/2018 19:45;0.8;1.44
27/08/2018 20:00;0.8;1.44
27/08/2018 20:15;0.8;1.44
27/08/2018 20:30;0.8;1.44
27/08/2018 20:45;0.8;1.44
27/08/2018 21:00;0.7;1.44
27/08/2018 21:15;0.8;1.44
27/08/2018 21:30;0.8;1.44
27/08/2018 21:45;0.8;1.44
27/08/2018 22:00;0.9;1.44
27/08/2018 22:15;0.8;1.44
27/08/2018 22:30;0.8;1.44
27/08/2018 22:45;0.8;1.44
27/08/2018 23:00;0.8;1.44
27/08/2018 23:15;0.8;1.44
27/08/2018 23:30;0.7;1.44
27/08/2018 23:45;0.8;1.44
28/08/2018 00:00;0.8;1.44
28/08/2018 00:15;0.8;1.44
28/08/2018 00:30;0.8;1.44
28/08/2018 00:45;0.7;1.44
28/08/2018 01:00;0.8;1.44
28/08/2018 01:15;0.8;1.44
28/08/2018 01:30;0.8;1.44
28/08/2018 01:45;0.8;1.44
28/08/2018 02:00;0.8;1.44
28/08/2018 02:15;0.8;1.44
28/08/2018 02:30;0.8;1.44
28/08/2018 02:45;0.8;1.44
28/08/2018 03:00;0.9;1.44
28/08/2018 03:15;0.8;1.44
28/08/2018 03:30;0.8;1.44
28/08/2018 03:45;0.8;1.44
28/08/2018 04:00;0.8;1.44
28/08/2018 04:15;0.8;1.44
28/08/2018 04:30;0.8;1.44
28/08/2018 04:45;0.8;1.44
28/08/2018 05:00;0.7;1.44
28/08/2018 05:15;0.9;1.44
28/08/2018 05:30;0.8;1.44
28/08/2018 05:45;0.8;1.44
28/08/2018 06:00;0.9;1.44
28/08/2018 06:15;1.9;1.44
28/08/2018 06:30;4.8;1.44
28/08/2018 06:45;7.8;1.44
28/08/2018 07:00;12.6;1.44
28/08/2018 07:15;16.7;1.44
28/08/2018 07:30;22.1;1.44
28/08/2018 07:45;26.3;1.44
28/08/2018 08:00;34.3;1.44
28/08/2018 08:15;40.6;1.44
28/08/2018 08:30;50.1;1.44
28/08/2018 08:45;58.4;1.44
28/08/2018 09:00;52.8;1.44
28/08/2018 09:15;61.7;1.44
28/08/2018 09:30;58.8;1.44
28/08/2018 09:45;65.7;1.44
28/08/2018 10:00;65.7;1.44
28/08/2018 10:15;69.4;1.44
28/08/2018 10:30;69.6;1.44
28/08/2018 10:45;76;1.44
28/08/2018 11:00;29.1;1.44
28/08/2018 11:15;153;1.44
28/08/2018 11:30;1;1.44
28/08/2018 11:45;0.9;1.44
28/08/2018 12:00;3;1.44
28/08/2018 12:15;8.6;1.43
28/08/2018 12:30;9.4;1.43
28/08/2018 12:45;9.6;1.43
