TimeStamp;Quantum [umol/(m^2s)];Batt. [V]
22/08/2018 01:30;1.5;1.52
22/08/2018 01:45;1.4;1.52
22/08/2018 02:00;1.4;1.51
22/08/2018 02:15;1.5;1.51
22/08/2018 02:30;1.4;1.52
22/08/2018 02:45;1.4;1.51
22/08/2018 03:00;1.4;1.51
22/08/2018 03:15;1.4;1.51
22/08/2018 03:30;1.5;1.51
22/08/2018 03:45;1.4;1.52
22/08/2018 04:00;1.4;1.51
22/08/2018 04:15;1.4;1.51
22/08/2018 04:30;1.4;1.51
22/08/2018 04:45;1.4;1.52
22/08/2018 05:00;1.4;1.51
22/08/2018 05:15;1.4;1.51
22/08/2018 05:30;1.5;1.51
22/08/2018 05:45;1.4;1.52
22/08/2018 06:00;1.5;1.52
22/08/2018 06:15;1.7;1.51
22/08/2018 06:30;3.6;1.51
22/08/2018 06:45;5.4;1.51
22/08/2018 07:00;6;1.51
22/08/2018 07:15;10.3;1.51
22/08/2018 07:30;14.6;1.51
22/08/2018 07:45;21;1.51
22/08/2018 08:00;23.7;1.52
22/08/2018 08:15;28.8;1.51
22/08/2018 08:30;32.4;1.52
22/08/2018 08:45;37.5;1.51
22/08/2018 09:00;44.9;1.52
22/08/2018 09:15;19;1.51
22/08/2018 09:30;58.3;1.51
22/08/2018 09:45;32.3;1.52
22/08/2018 10:00;35.8;1.52
22/08/2018 10:15;89.4;1.51
22/08/2018 10:30;36.7;1.51
22/08/2018 10:45;43.5;1.51
22/08/2018 11:00;43.5;1.51
22/08/2018 11:15;95.6;1.52
22/08/2018 11:30;52.3;1.51
22/08/2018 11:45;35.8;1.51
22/08/2018 12:00;43.2;1.51
22/08/2018 12:15;40.6;1.51
22/08/2018 12:30;41.3;1.52
22/08/2018 12:45;47.2;1.51
22/08/2018 13:00;61.5;1.52
22/08/2018 13:15;110.7;1.52
22/08/2018 13:30;48.5;1.51
22/08/2018 13:45;45.6;1.52
22/08/2018 14:00;51.6;1.52
22/08/2018 14:15;64.6;1.52
22/08/2018 14:30;84.2;1.52
22/08/2018 14:45;45.1;1.51
22/08/2018 15:00;30.1;1.51
22/08/2018 15:15;34.3;1.52
22/08/2018 15:30;23;1.52
22/08/2018 15:45;18.7;1.51
22/08/2018 16:00;14.2;1.52
22/08/2018 16:15;14.1;1.51
22/08/2018 16:30;13.6;1.52
22/08/2018 16:45;10.5;1.52
22/08/2018 17:00;7.6;1.51
22/08/2018 17:15;5.4;1.51
22/08/2018 17:30;4;1.51
22/08/2018 17:45;2.1;1.52
22/08/2018 18:00;1.5;1.52
22/08/2018 18:15;1.4;1.52
22/08/2018 18:30;1.4;1.51
22/08/2018 18:45;1.4;1.52
22/08/2018 19:00;1.4;1.51
22/08/2018 19:15;1.4;1.52
22/08/2018 19:30;1.4;1.51
22/08/2018 19:45;1.5;1.52
22/08/2018 20:00;1.4;1.52
22/08/2018 20:15;1.5;1.52
22/08/2018 20:30;1.3;1.51
22/08/2018 20:45;1.4;1.51
22/08/2018 21:00;1.4;1.51
22/08/2018 21:15;1.5;1.52
22/08/2018 21:30;1.4;1.51
22/08/2018 21:45;1.5;1.51
22/08/2018 22:00;1.4;1.52
22/08/2018 22:15;1.4;1.52
22/08/2018 22:30;1.4;1.52
22/08/2018 22:45;1.5;1.52
22/08/2018 23:00;1.4;1.51
22/08/2018 23:15;1.4;1.51
22/08/2018 23:30;1.3;1.51
22/08/2018 23:45;1.4;1.51
23/08/2018 00:00;1.4;1.51
23/08/2018 00:15;1.5;1.52
23/08/2018 00:30;1.4;1.52
23/08/2018 00:45;1.4;1.52
23/08/2018 01:00;1.4;1.51
23/08/2018 01:15;1.4;1.52
23/08/2018 01:30;1.5;1.52
23/08/2018 01:45;1.4;1.52
23/08/2018 02:00;1.4;1.52
23/08/2018 02:15;1.5;1.52
23/08/2018 02:30;1.4;1.52
23/08/2018 02:45;1.5;1.52
23/08/2018 03:00;1.5;1.51
23/08/2018 03:15;1.5;1.51
23/08/2018 03:30;1.5;1.51
23/08/2018 03:45;1.4;1.52
23/08/2018 04:00;1.4;1.51
23/08/2018 04:15;1.4;1.52
23/08/2018 04:30;1.5;1.52
23/08/2018 04:45;1.4;1.52
23/08/2018 05:00;1.4;1.52
23/08/2018 05:15;1.4;1.52
23/08/2018 05:30;1.4;1.52
23/08/2018 05:45;1.5;1.52
23/08/2018 06:00;1.5;1.52
23/08/2018 06:15;1.7;1.52
23/08/2018 06:30;3.7;1.51
23/08/2018 06:45;7.1;1.52
23/08/2018 07:00;10.5;1.52
23/08/2018 07:15;14.4;1.52
23/08/2018 07:30;19.2;1.52
23/08/2018 07:45;24;1.52
23/08/2018 08:00;25.3;1.52
23/08/2018 08:15;27.4;1.51
23/08/2018 08:30;18.8;1.52
23/08/2018 08:45;46.2;1.52
23/08/2018 09:00;53.1;1.52
23/08/2018 09:15;58.7;1.52
23/08/2018 09:30;52.3;1.52
23/08/2018 09:45;70.4;1.52
23/08/2018 10:00;77;1.52
23/08/2018 10:15;80;1.52
23/08/2018 10:30;83.6;1.52
23/08/2018 10:45;93.2;1.52
23/08/2018 11:00;91.7;1.51
23/08/2018 11:15;101.7;1.52
23/08/2018 11:30;96.3;1.52
23/08/2018 11:45;104.2;1.52
23/08/2018 12:00;108.5;1.52
23/08/2018 12:15;103.9;1.52
23/08/2018 12:30;107.9;1.52
23/08/2018 12:45;102.3;1.52
23/08/2018 13:00;99.6;1.52
23/08/2018 13:15;94.8;1.52
23/08/2018 13:30;86;1.52
23/08/2018 13:45;73.6;1.51
23/08/2018 14:00;77.7;1.52
23/08/2018 14:15;65.3;1.52
23/08/2018 14:30;78.5;1.52
23/08/2018 14:45;65.7;1.52
23/08/2018 15:00;54.5;1.51
23/08/2018 15:15;45.8;1.52
23/08/2018 15:30;31.7;1.52
23/08/2018 15:45;27.8;1.52
23/08/2018 16:00;25.7;1.52
23/08/2018 16:15;19.7;1.52
23/08/2018 16:30;16.8;1.52
23/08/2018 16:45;12.5;1.52
23/08/2018 17:00;8.9;1.52
23/08/2018 17:15;7.7;1.51
23/08/2018 17:30;4.7;1.52
23/08/2018 17:45;2.2;1.52
23/08/2018 18:00;1.5;1.52
23/08/2018 18:15;1.4;1.52
23/08/2018 18:30;1.5;1.52
23/08/2018 18:45;1.5;1.52
23/08/2018 19:00;1.4;1.51
23/08/2018 19:15;1.4;1.52
23/08/2018 19:30;1.5;1.52
23/08/2018 19:45;1.4;1.51
23/08/2018 20:00;1.4;1.52
23/08/2018 20:15;1.4;1.52
23/08/2018 20:30;1.4;1.52
23/08/2018 20:45;1.4;1.52
23/08/2018 21:00;1.4;1.51
23/08/2018 21:15;1.5;1.52
23/08/2018 21:30;1.5;1.52
23/08/2018 21:45;1.4;1.52
23/08/2018 22:00;1.4;1.52
23/08/2018 22:15;1.5;1.52
23/08/2018 22:30;1.5;1.52
23/08/2018 22:45;1.4;1.52
23/08/2018 23:00;1.4;1.52
23/08/2018 23:15;1.4;1.51
23/08/2018 23:30;1.5;1.52
23/08/2018 23:45;1.4;1.52
24/08/2018 00:00;1.5;1.52
24/08/2018 00:15;1.5;1.52
24/08/2018 00:30;1.5;1.52
24/08/2018 00:45;1.4;1.52
24/08/2018 01:00;1.5;1.52
24/08/2018 01:15;1.5;1.52
24/08/2018 01:30;1.4;1.52
24/08/2018 01:45;1.4;1.52
24/08/2018 02:00;1.5;1.52
24/08/2018 02:15;1.4;1.52
24/08/2018 02:30;1.4;1.52
24/08/2018 02:45;1.4;1.52
24/08/2018 03:00;1.5;1.52
24/08/2018 03:15;1.4;1.51
24/08/2018 03:30;1.5;1.52
24/08/2018 03:45;1.4;1.52
24/08/2018 04:00;1.4;1.52
24/08/2018 04:15;1.4;1.51
24/08/2018 04:30;1.4;1.52
24/08/2018 04:45;1.5;1.52
24/08/2018 05:00;1.5;1.52
24/08/2018 05:15;1.5;1.52
24/08/2018 05:30;1.4;1.52
24/08/2018 05:45;1.4;1.52
24/08/2018 06:00;1.4;1.52
24/08/2018 06:15;1.6;1.52
24/08/2018 06:30;3.5;1.52
24/08/2018 06:45;5.6;1.52
24/08/2018 07:00;7.9;1.52
24/08/2018 07:15;10.4;1.52
24/08/2018 07:30;13.7;1.52
24/08/2018 07:45;16.3;1.52
24/08/2018 08:00;20.4;1.52
24/08/2018 08:15;23.5;1.52
24/08/2018 08:30;27.3;1.52
24/08/2018 08:45;32;1.52
24/08/2018 09:00;36.2;1.51
24/08/2018 09:15;40.9;1.52
24/08/2018 09:30;45.5;1.52
24/08/2018 09:45;43.7;1.52
24/08/2018 10:00;23.9;1.52
24/08/2018 10:15;64.1;1.52
24/08/2018 10:30;58.9;1.52
24/08/2018 10:45;54.4;1.52
24/08/2018 11:00;75.2;1.52
24/08/2018 11:15;62.4;1.52
24/08/2018 11:30;63.1;1.52
24/08/2018 11:45;65.9;1.52
24/08/2018 12:00;37.7;1.52
24/08/2018 12:15;66.8;1.52
24/08/2018 12:30;64.6;1.52
24/08/2018 12:45;64.8;1.52
24/08/2018 13:00;51.3;1.52
24/08/2018 13:15;60;1.52
24/08/2018 13:30;60.9;1.51
24/08/2018 13:45;56.8;1.52
24/08/2018 14:00;59.5;1.52
24/08/2018 14:15;33.5;1.52
24/08/2018 14:30;50.9;1.51
24/08/2018 14:45;41;1.52
24/08/2018 15:00;34.6;1.51
24/08/2018 15:15;31.3;1.52
24/08/2018 15:30;26.4;1.51
24/08/2018 15:45;24.5;1.52
24/08/2018 16:00;17.6;1.52
24/08/2018 16:15;12.9;1.52
24/08/2018 16:30;12.5;1.52
24/08/2018 16:45;9.8;1.52
24/08/2018 17:00;8.2;1.52
24/08/2018 17:15;5.9;1.52
24/08/2018 17:30;3.5;1.52
24/08/2018 17:45;1.7;1.52
24/08/2018 18:00;1.5;1.52
24/08/2018 18:15;1.4;1.52
24/08/2018 18:30;1.5;1.52
24/08/2018 18:45;1.4;1.52
24/08/2018 19:00;1.4;1.52
24/08/2018 19:15;1.4;1.52
24/08/2018 19:30;1.4;1.52
24/08/2018 19:45;1.4;1.52
24/08/2018 20:00;1.4;1.52
24/08/2018 20:15;1.4;1.52
24/08/2018 20:30;1.4;1.52
24/08/2018 20:45;1.4;1.52
24/08/2018 21:00;1.4;1.51
24/08/2018 21:15;1.4;1.52
24/08/2018 21:30;1.5;1.52
24/08/2018 21:45;1.3;1.51
24/08/2018 22:00;1.5;1.52
24/08/2018 22:15;1.4;1.51
24/08/2018 22:30;1.4;1.52
24/08/2018 22:45;1.4;1.52
24/08/2018 23:00;1.4;1.52
24/08/2018 23:15;1.4;1.52
24/08/2018 23:30;1.4;1.52
24/08/2018 23:45;1.4;1.52
25/08/2018 00:00;1.4;1.52
25/08/2018 00:15;1.5;1.52
25/08/2018 00:30;1.5;1.52
25/08/2018 00:45;1.4;1.52
25/08/2018 01:00;1.4;1.52
25/08/2018 01:15;1.4;1.52
25/08/2018 01:30;1.5;1.52
25/08/2018 01:45;1.5;1.52
25/08/2018 02:00;1.4;1.52
25/08/2018 02:15;1.5;1.52
25/08/2018 02:30;1.5;1.52
25/08/2018 02:45;1.4;1.52
25/08/2018 03:00;1.4;1.52
25/08/2018 03:15;1.5;1.51
25/08/2018 03:30;1.4;1.52
25/08/2018 03:45;1.4;1.52
25/08/2018 04:00;1.4;1.52
25/08/2018 04:15;1.4;1.52
25/08/2018 04:30;1.5;1.52
25/08/2018 04:45;1.5;1.52
25/08/2018 05:00;1.4;1.52
25/08/2018 05:15;1.4;1.52
25/08/2018 05:30;1.5;1.52
25/08/2018 05:45;1.4;1.52
25/08/2018 06:00;1.5;1.51
25/08/2018 06:15;1.7;1.52
25/08/2018 06:30;2.9;1.51
25/08/2018 06:45;4.2;1.52
25/08/2018 07:00;5.6;1.51
25/08/2018 07:15;6.6;1.52
25/08/2018 07:30;9;1.52
25/08/2018 07:45;11.8;1.52
25/08/2018 08:00;9.2;1.51
25/08/2018 08:15;21.5;1.52
25/08/2018 08:30;13;1.52
25/08/2018 08:45;27;1.52
25/08/2018 09:00;27.3;1.52
25/08/2018 09:15;32.1;1.52
25/08/2018 09:30;10.5;1.52
25/08/2018 09:45;17.1;1.52
25/08/2018 10:00;40.7;1.52
25/08/2018 10:15;50.7;1.52
25/08/2018 10:30;33.2;1.52
25/08/2018 10:45;53.4;1.52
25/08/2018 11:00;40.7;1.52
25/08/2018 11:15;23;1.52
25/08/2018 11:30;17.2;1.52
25/08/2018 11:45;19.8;1.52
25/08/2018 12:00;17.1;1.52
25/08/2018 12:15;10.2;1.52
25/08/2018 12:30;14.6;1.52
25/08/2018 12:45;18.9;1.52
25/08/2018 13:00;10;1.52
25/08/2018 13:15;18.6;1.52
25/08/2018 13:30;19;1.51
25/08/2018 13:45;20.6;1.52
25/08/2018 14:00;27.5;1.52
25/08/2018 14:15;19.1;1.52
25/08/2018 14:30;19.2;1.52
25/08/2018 14:45;17.3;1.52
25/08/2018 15:00;13.1;1.52
25/08/2018 15:15;14.7;1.52
25/08/2018 15:30;13.5;1.52
25/08/2018 15:45;12.1;1.52
25/08/2018 16:00;11;1.52
25/08/2018 16:15;11.2;1.52
25/08/2018 16:30;9.1;1.52
25/08/2018 16:45;6.7;1.52
25/08/2018 17:00;5.2;1.52
25/08/2018 17:15;3.9;1.52
25/08/2018 17:30;2.6;1.52
25/08/2018 17:45;1.8;1.52
25/08/2018 18:00;1.5;1.52
25/08/2018 18:15;1.5;1.52
25/08/2018 18:30;1.4;1.52
25/08/2018 18:45;1.4;1.52
25/08/2018 19:00;1.5;1.52
25/08/2018 19:15;1.5;1.52
25/08/2018 19:30;1.4;1.51
25/08/2018 19:45;1.4;1.52
25/08/2018 20:00;1.4;1.52
25/08/2018 20:15;1.4;1.52
25/08/2018 20:30;1.5;1.51
25/08/2018 20:45;1.4;1.52
25/08/2018 21:00;1.5;1.52
25/08/2018 21:15;1.4;1.52
25/08/2018 21:30;1.4;1.52
25/08/2018 21:45;1.5;1.52
25/08/2018 22:00;1.5;1.52
25/08/2018 22:15;1.5;1.52
25/08/2018 22:30;1.4;1.52
25/08/2018 22:45;1.4;1.52
25/08/2018 23:00;1.5;1.52
25/08/2018 23:15;1.4;1.52
25/08/2018 23:30;1.4;1.52
25/08/2018 23:45;1.4;1.52
26/08/2018 00:00;1.4;1.52
26/08/2018 00:15;1.4;1.51
26/08/2018 00:30;1.5;1.52
26/08/2018 00:45;1.5;1.51
26/08/2018 01:00;1.5;1.52
26/08/2018 01:15;1.5;1.52
26/08/2018 01:30;1.4;1.52
26/08/2018 01:45;1.4;1.52
26/08/2018 02:00;1.4;1.51
26/08/2018 02:15;1.4;1.52
26/08/2018 02:30;1.4;1.52
26/08/2018 02:45;1.4;1.52
26/08/2018 03:00;1.4;1.52
26/08/2018 03:15;1.4;1.52
26/08/2018 03:30;1.4;1.52
26/08/2018 03:45;1.4;1.52
26/08/2018 04:00;1.5;1.52
26/08/2018 04:15;1.5;1.52
26/08/2018 04:30;1.4;1.52
26/08/2018 04:45;1.4;1.52
26/08/2018 05:00;1.5;1.52
26/08/2018 05:15;1.4;1.52
26/08/2018 05:30;1.4;1.52
26/08/2018 05:45;1.5;1.52
26/08/2018 06:00;1.4;1.52
26/08/2018 06:15;1.6;1.52
26/08/2018 06:30;2.2;1.52
26/08/2018 06:45;3.8;1.52
26/08/2018 07:00;5.1;1.52
26/08/2018 07:15;5.7;1.52
26/08/2018 07:30;9.3;1.52
26/08/2018 07:45;10.6;1.52
26/08/2018 08:00;12.2;1.52
26/08/2018 08:15;13.9;1.52
26/08/2018 08:30;15.1;1.52
26/08/2018 08:45;20.4;1.52
26/08/2018 09:00;23.1;1.52
26/08/2018 09:15;14.6;1.52
26/08/2018 09:30;28.4;1.52
26/08/2018 09:45;12.9;1.52
26/08/2018 10:00;10.4;1.52
26/08/2018 10:15;9.3;1.52
26/08/2018 10:30;10.3;1.52
26/08/2018 10:45;8.8;1.52
26/08/2018 11:00;14.3;1.52
26/08/2018 11:15;14.1;1.52
26/08/2018 11:30;38.9;1.52
26/08/2018 11:45;44.8;1.51
26/08/2018 12:00;22.4;1.52
26/08/2018 12:15;40.9;1.52
26/08/2018 12:30;36.8;1.52
26/08/2018 12:45;36.3;1.52
26/08/2018 13:00;24.4;1.52
26/08/2018 13:15;32.1;1.52
26/08/2018 13:30;22.3;1.52
26/08/2018 13:45;30;1.52
26/08/2018 14:00;29.1;1.52
26/08/2018 14:15;23.4;1.52
26/08/2018 14:30;19.2;1.52
26/08/2018 14:45;23.3;1.52
26/08/2018 15:00;26;1.52
26/08/2018 15:15;20.4;1.52
26/08/2018 15:30;15.1;1.52
26/08/2018 15:45;13.9;1.52
26/08/2018 16:00;11.8;1.52
26/08/2018 16:15;10.3;1.52
26/08/2018 16:30;10.3;1.52
26/08/2018 16:45;6.1;1.52
26/08/2018 17:00;5.8;1.52
26/08/2018 17:15;3.5;1.52
26/08/2018 17:30;2.3;1.52
26/08/2018 17:45;1.6;1.52
26/08/2018 18:00;1.5;1.52
26/08/2018 18:15;1.4;1.52
26/08/2018 18:30;1.4;1.52
26/08/2018 18:45;1.5;1.52
26/08/2018 19:00;1.5;1.52
26/08/2018 19:15;1.4;1.52
26/08/2018 19:30;1.5;1.52
26/08/2018 19:45;1.4;1.51
26/08/2018 20:00;1.5;1.52
26/08/2018 20:15;1.4;1.52
26/08/2018 20:30;1.3;1.52
26/08/2018 20:45;1.5;1.52
26/08/2018 21:00;1.5;1.52
26/08/2018 21:15;1.4;1.51
26/08/2018 21:30;1.4;1.52
26/08/2018 21:45;1.4;1.52
26/08/2018 22:00;1.4;1.52
26/08/2018 22:15;1.4;1.52
26/08/2018 22:30;1.4;1.51
26/08/2018 22:45;1.4;1.52
26/08/2018 23:00;1.4;1.52
26/08/2018 23:15;1.5;1.51
26/08/2018 23:30;1.4;1.52
26/08/2018 23:45;1.4;1.51
27/08/2018 00:00;1.5;1.52
27/08/2018 00:15;1.4;1.51
27/08/2018 00:30;1.5;1.52
27/08/2018 00:45;1.5;1.52
27/08/2018 01:00;1.5;1.52
27/08/2018 01:15;1.5;1.52
27/08/2018 01:30;1.4;1.52
27/08/2018 01:45;1.4;1.51
27/08/2018 02:00;1.4;1.52
27/08/2018 02:15;1.4;1.51
27/08/2018 02:30;1.4;1.52
27/08/2018 02:45;1.5;1.52
27/08/2018 03:00;1.5;1.52
27/08/2018 03:15;1.4;1.52
27/08/2018 03:30;1.4;1.52
27/08/2018 03:45;1.5;1.52
27/08/2018 04:00;1.4;1.52
27/08/2018 04:15;1.4;1.52
27/08/2018 04:30;1.5;1.52
27/08/2018 04:45;1.4;1.52
27/08/2018 05:00;1.4;1.52
27/08/2018 05:15;1.5;1.52
27/08/2018 05:30;1.5;1.52
27/08/2018 05:45;1.4;1.52
27/08/2018 06:00;1.5;1.52
27/08/2018 06:15;1.6;1.52
27/08/2018 06:30;2.3;1.52
27/08/2018 06:45;3.8;1.52
27/08/2018 07:00;5.9;1.52
27/08/2018 07:15;7.2;1.52
27/08/2018 07:30;10.3;1.51
27/08/2018 07:45;10.5;1.52
27/08/2018 08:00;12;1.52
27/08/2018 08:15;7.1;1.52
27/08/2018 08:30;18.4;1.52
27/08/2018 08:45;21.5;1.52
27/08/2018 09:00;14.6;1.52
27/08/2018 09:15;25.2;1.52
27/08/2018 09:30;25.6;1.52
27/08/2018 09:45;29;1.51
27/08/2018 10:00;32.1;1.52
27/08/2018 10:15;36.3;1.52
27/08/2018 10:30;14;1.52
27/08/2018 10:45;37.5;1.52
27/08/2018 11:00;31.5;1.52
27/08/2018 11:15;32.1;1.52
27/08/2018 11:30;35.6;1.52
27/08/2018 11:45;27.7;1.52
27/08/2018 12:00;47;1.52
27/08/2018 12:15;43.9;1.52
27/08/2018 12:30;8.5;1.52
27/08/2018 12:45;10.3;1.52
27/08/2018 13:00;38.4;1.52
27/08/2018 13:15;34.8;1.52
27/08/2018 13:30;32.1;1.51
27/08/2018 13:45;31.4;1.52
27/08/2018 14:00;27.8;1.52
27/08/2018 14:15;25.2;1.52
27/08/2018 14:30;15.8;1.52
27/08/2018 14:45;14.2;1.52
27/08/2018 15:00;12.8;1.52
27/08/2018 15:15;12.2;1.52
27/08/2018 15:30;8.7;1.52
27/08/2018 15:45;7.6;1.52
27/08/2018 16:00;3.3;1.52
27/08/2018 16:15;5.9;1.52
27/08/2018 16:30;3.9;1.52
27/08/2018 16:45;3.9;1.52
27/08/2018 17:00;4;1.51
27/08/2018 17:15;3;1.52
27/08/2018 17:30;1.8;1.52
27/08/2018 17:45;1.5;1.52
27/08/2018 18:00;1.4;1.52
27/08/2018 18:15;1.5;1.52
27/08/2018 18:30;1.5;1.52
27/08/2018 18:45;1.4;1.52
27/08/2018 19:00;1.4;1.52
27/08/2018 19:15;1.5;1.51
27/08/2018 19:30;1.5;1.52
27/08/2018 19:45;1.5;1.52
27/08/2018 20:00;1.5;1.52
27/08/2018 20:15;1.4;1.52
27/08/2018 20:30;1.4;1.52
27/08/2018 20:45;1.4;1.52
27/08/2018 21:00;1.5;1.52
27/08/2018 21:15;1.4;1.52
27/08/2018 21:30;1.4;1.52
27/08/2018 21:45;1.4;1.52
27/08/2018 22:00;1.5;1.51
27/08/2018 22:15;1.5;1.52
27/08/2018 22:30;1.5;1.52
27/08/2018 22:45;1.5;1.52
27/08/2018 23:00;1.5;1.52
27/08/2018 23:15;1.5;1.52
27/08/2018 23:30;1.5;1.51
27/08/2018 23:45;1.4;1.52
28/08/2018 00:00;1.5;1.52
28/08/2018 00:15;1.4;1.52
28/08/2018 00:30;1.4;1.52
28/08/2018 00:45;1.4;1.52
28/08/2018 01:00;1.5;1.52
28/08/2018 01:15;1.4;1.52
28/08/2018 01:30;1.4;1.52
28/08/2018 01:45;1.5;1.52
28/08/2018 02:00;1.4;1.52
28/08/2018 02:15;1.4;1.52
28/08/2018 02:30;1.4;1.52
28/08/2018 02:45;1.4;1.52
28/08/2018 03:00;1.4;1.52
28/08/2018 03:15;1.4;1.52
28/08/2018 03:30;1.5;1.51
28/08/2018 03:45;1.4;1.52
28/08/2018 04:00;1.4;1.52
28/08/2018 04:15;1.4;1.52
28/08/2018 04:30;1.4;1.52
28/08/2018 04:45;1.5;1.52
28/08/2018 05:00;1.5;1.52
28/08/2018 05:15;1.4;1.52
28/08/2018 05:30;1.4;1.52
28/08/2018 05:45;1.4;1.52
28/08/2018 06:00;1.5;1.52
28/08/2018 06:15;1.7;1.52
28/08/2018 06:30;2.9;1.51
28/08/2018 06:45;4.2;1.51
28/08/2018 07:00;5.6;1.52
28/08/2018 07:15;7.4;1.52
28/08/2018 07:30;9.7;1.52
28/08/2018 07:45;10.8;1.52
28/08/2018 08:00;13.5;1.52
28/08/2018 08:15;14.9;1.52
28/08/2018 08:30;17;1.51
28/08/2018 08:45;17.5;1.52
28/08/2018 09:00;19.4;1.52
28/08/2018 09:15;18.8;1.52
28/08/2018 09:30;18.8;1.52
28/08/2018 09:45;19.1;1.52
28/08/2018 10:00;20.5;1.52
28/08/2018 10:15;23.7;1.52
28/08/2018 10:30;26.7;1.52
28/08/2018 10:45;29.6;1.52
28/08/2018 11:00;95.6;1.52
28/08/2018 11:15;985.6;1.52
28/08/2018 11:30;1.6;1.52
28/08/2018 11:45;1.6;1.52
28/08/2018 12:00;17.5;1.52
28/08/2018 12:15;8.6;1.51
28/08/2018 12:30;10;1.51
28/08/2018 12:45;10.2;1.52
