"","Depth","cats","effect1","effect2","estimate","se","lower","upper"
"401",6,"Healthy",6,"Healthy",0.26414948248628,0.137820502606895,0.213001467291568,0.331831284601953
"402",6.84848484848485,"Healthy",6.84848484848485,"Healthy",0.274143861336744,0.141500327627883,0.22157679553532,0.342443365220125
"403",7.6969696969697,"Healthy",7.6969696969697,"Healthy",0.284611529489397,0.144109223094135,0.230486265351342,0.353133069312783
"404",8.54545454545454,"Healthy",8.54545454545454,"Healthy",0.294870228818865,0.146863103045176,0.239317745428639,0.363788531653724
"405",9.39393939393939,"Healthy",9.39393939393939,"Healthy",0.305518323485402,0.15017792333856,0.248183240386157,0.37510783423734
"406",10.2424242424242,"Healthy",10.2424242424242,"Healthy",0.316938406663616,0.154005231642652,0.257418994739732,0.385987290542814
"407",11.0909090909091,"Healthy",11.0909090909091,"Healthy",0.328186114181314,0.157127233033157,0.267371711255652,0.397670354704482
"408",11.9393939393939,"Healthy",11.9393939393939,"Healthy",0.339934108736488,0.159891211398926,0.276713815321389,0.409436116121633
"409",12.7878787878788,"Healthy",12.7878787878788,"Healthy",0.350972226231409,0.16331061996979,0.286614677905165,0.421391465128574
"410",13.6363636363636,"Healthy",13.6363636363636,"Healthy",0.362082237218252,0.16643468257518,0.296812693978629,0.432966797574454
"411",14.4848484848485,"Healthy",14.4848484848485,"Healthy",0.37362303192258,0.16967882099369,0.307488286971291,0.44498320043038
"412",15.3333333333333,"Healthy",15.3333333333333,"Healthy",0.384898568932644,0.172578552894839,0.317865128228306,0.457730740805717
"413",16.1818181818182,"Healthy",16.1818181818182,"Healthy",0.396204482696078,0.175507046014824,0.328541583720467,0.469532395986336
"414",17.030303030303,"Healthy",17.030303030303,"Healthy",0.407889186871569,0.178114374624959,0.33961765899875,0.482190551628754
"415",17.8787878787879,"Healthy",17.8787878787879,"Healthy",0.419793677701336,0.180599498073363,0.350655791207086,0.493461880029681
"416",18.7272727272727,"Healthy",18.7272727272727,"Healthy",0.431578782105113,0.182824639035469,0.36191248493904,0.505913652193717
"417",19.5757575757576,"Healthy",19.5757575757576,"Healthy",0.443558930000808,0.185724040364441,0.373027566552955,0.517808099716362
"418",20.4242424242424,"Healthy",20.4242424242424,"Healthy",0.456081720120842,0.188020779255535,0.384179208232259,0.530807906388762
"419",21.2727272727273,"Healthy",21.2727272727273,"Healthy",0.468059966623807,0.190274920042903,0.395858234340148,0.543395384330955
"420",22.1212121212121,"Healthy",22.1212121212121,"Healthy",0.480651045757196,0.191533766130377,0.408397227782744,0.555860678096513
"421",22.969696969697,"Healthy",22.969696969697,"Healthy",0.49258507826039,0.193116297076433,0.419735691338266,0.568983734244098
"422",23.8181818181818,"Healthy",23.8181818181818,"Healthy",0.504555257023774,0.195330431771467,0.431863641839021,0.581301447923555
"423",24.6666666666667,"Healthy",24.6666666666667,"Healthy",0.516532658899649,0.196472536560539,0.443548428216595,0.593514576344898
"424",25.5151515151515,"Healthy",25.5151515151515,"Healthy",0.528237685509369,0.197693811145087,0.455253889019655,0.605967495655676
"425",26.3636363636364,"Healthy",26.3636363636364,"Healthy",0.539909863525459,0.19925418862456,0.467387959385627,0.617937766573042
"426",27.2121212121212,"Healthy",27.2121212121212,"Healthy",0.551407755105366,0.20108623833211,0.479138544878015,0.62975614811311
"427",28.0606060606061,"Healthy",28.0606060606061,"Healthy",0.563173437102305,0.20279556469676,0.491131626192564,0.642129512945049
"428",28.9090909090909,"Healthy",28.9090909090909,"Healthy",0.57482152283568,0.20324186941715,0.502774825834704,0.6536203532211
"429",29.7575757575758,"Healthy",29.7575757575758,"Healthy",0.585816807948832,0.204037334323704,0.51432859589163,0.665144745047566
"430",30.6060606060606,"Healthy",30.6060606060606,"Healthy",0.596876794213084,0.203728825308584,0.526423126794782,0.676746155289796
"431",31.4545454545455,"Healthy",31.4545454545455,"Healthy",0.608078428200306,0.20404987306733,0.537401097904649,0.688586557722958
"432",32.3030303030303,"Healthy",32.3030303030303,"Healthy",0.619405142717575,0.203338050549031,0.548426328208002,0.700446440882517
"433",33.1515151515152,"Healthy",33.1515151515152,"Healthy",0.630290246389112,0.202689925788202,0.559725121194516,0.71195947855601
"434",34,"Healthy",34,"Healthy",0.640774408440399,0.201524841893966,0.570629794660179,0.723001055903533
"435",34.8484848484848,"Healthy",34.8484848484848,"Healthy",0.651505529188682,0.200608601401945,0.581194948492214,0.734385749604931
"436",35.6969696969697,"Healthy",35.6969696969697,"Healthy",0.661342519310055,0.199431471718094,0.591751335340494,0.745272405469724
"437",36.5454545454545,"Healthy",36.5454545454545,"Healthy",0.671463063758752,0.198176871900929,0.602297510680727,0.756234214264336
"438",37.3939393939394,"Healthy",37.3939393939394,"Healthy",0.681513822536858,0.196157078086657,0.612364073653021,0.766251469068724
"439",38.2424242424242,"Healthy",38.2424242424242,"Healthy",0.691094441317732,0.194494687034856,0.622612661400732,0.776066980496234
"440",39.0909090909091,"Healthy",39.0909090909091,"Healthy",0.700554150436453,0.192454622038366,0.632440917301116,0.784777077219206
"441",39.9393939393939,"Healthy",39.9393939393939,"Healthy",0.709982081720956,0.190164954772141,0.642335934452214,0.793782829146394
"442",40.7878787878788,"Healthy",40.7878787878788,"Healthy",0.71955792647991,0.188135653100783,0.651884724784591,0.802164213855105
"443",41.6363636363636,"Healthy",41.6363636363636,"Healthy",0.728395557106926,0.186522217245508,0.660966132339996,0.810377171032815
"444",42.4848484848485,"Healthy",42.4848484848485,"Healthy",0.737543150712278,0.184007010597147,0.670276075639029,0.818499529394849
"445",43.3333333333333,"Healthy",43.3333333333333,"Healthy",0.746444107537802,0.181208607813394,0.679131076585897,0.82646091484659
"446",44.1818181818182,"Healthy",44.1818181818182,"Healthy",0.7549378989966,0.178043405514841,0.687538206733058,0.834284432665932
"447",45.030303030303,"Healthy",45.030303030303,"Healthy",0.763697724301785,0.174684834255462,0.696128137984612,0.841600177287549
"448",45.8787878787879,"Healthy",45.8787878787879,"Healthy",0.772135705769413,0.17143245637251,0.704569890208513,0.848739272510292
"449",46.7272727272727,"Healthy",46.7272727272727,"Healthy",0.780217293049228,0.168258676530651,0.71269142698713,0.855197657329527
"450",47.5757575757576,"Healthy",47.5757575757576,"Healthy",0.788465039463148,0.16517368378905,0.720551677853965,0.861722019461156
"451",48.4242424242424,"Healthy",48.4242424242424,"Healthy",0.79633371169659,0.162125084484642,0.728320327555676,0.867845970678025
"452",49.2727272727273,"Healthy",49.2727272727273,"Healthy",0.804058917302086,0.158843691166528,0.735713663902475,0.873966987856681
"453",50.1212121212121,"Healthy",50.1212121212121,"Healthy",0.811314522878957,0.155658617520988,0.742939463533035,0.879591900979723
"454",50.969696969697,"Healthy",50.969696969697,"Healthy",0.818675969664281,0.152115811685845,0.75019221739496,0.884950196726873
"455",51.8181818181818,"Healthy",51.8181818181818,"Healthy",0.825612786397125,0.148992192678894,0.757228583983958,0.890251199349439
"456",52.6666666666667,"Healthy",52.6666666666667,"Healthy",0.832515321223354,0.145516651115669,0.763698511767622,0.895382292660503
"457",53.5151515151515,"Healthy",53.5151515151515,"Healthy",0.839018047270944,0.14203780930454,0.770143039003659,0.900343366905147
"458",54.3636363636364,"Healthy",54.3636363636364,"Healthy",0.845168830820426,0.139091860245976,0.776439015527241,0.905114998952101
"459",55.2121212121212,"Healthy",55.2121212121212,"Healthy",0.851437928265931,0.135737409855305,0.782514780763507,0.909377832679582
"460",56.0606060606061,"Healthy",56.0606060606061,"Healthy",0.857394206411328,0.132700256435027,0.788759667822715,0.913568630389396
"461",56.9090909090909,"Healthy",56.9090909090909,"Healthy",0.862936004105854,0.129797302619592,0.795027893877693,0.917647852675779
"462",57.7575757575758,"Healthy",57.7575757575758,"Healthy",0.868731084686359,0.1266083460386,0.801049741416539,0.921640077973656
"463",58.6060606060606,"Healthy",58.6060606060606,"Healthy",0.874099801944443,0.123466986381141,0.806546265589127,0.925436467698394
"464",59.4545454545455,"Healthy",59.4545454545455,"Healthy",0.879645495151779,0.120098213033559,0.812215419214503,0.928875310112524
"465",60.3030303030303,"Healthy",60.3030303030303,"Healthy",0.884784602074501,0.116984359897772,0.817630451142522,0.932278367400788
"466",61.1515151515152,"Healthy",61.1515151515152,"Healthy",0.88964461529126,0.113843018665514,0.822921481781178,0.93557551537798
"467",62,"Healthy",62,"Healthy",0.894105852129257,0.110738733301088,0.828213050653344,0.938745361032006
"468",62.8484848484849,"Healthy",62.8484848484849,"Healthy",0.89852936718171,0.107667448026753,0.833303103167733,0.941725958534118
"469",63.6969696969697,"Healthy",63.6969696969697,"Healthy",0.902685983560759,0.104727201802551,0.838026631442365,0.944743646157951
"470",64.5454545454545,"Healthy",64.5454545454545,"Healthy",0.906712596052205,0.101783504660263,0.842736580081086,0.947339692730383
"471",65.3939393939394,"Healthy",65.3939393939394,"Healthy",0.910614872458737,0.0987194344594491,0.847654376357551,0.94994688383681
"472",66.2424242424242,"Healthy",66.2424242424242,"Healthy",0.914585279756718,0.0956266326369129,0.852285884223107,0.952303151619216
"473",67.0909090909091,"Healthy",67.0909090909091,"Healthy",0.918275838270664,0.0926762987192765,0.857034117116889,0.954599020953772
"474",67.9393939393939,"Healthy",67.9393939393939,"Healthy",0.921747281773508,0.0897245141192884,0.861208382267984,0.956814912434213
"475",68.7878787878788,"Healthy",68.7878787878788,"Healthy",0.924982786504868,0.0868225754262442,0.865439128632437,0.95891375501737
"476",69.6363636363636,"Healthy",69.6363636363636,"Healthy",0.928080959184935,0.0841961190789121,0.869536882974463,0.960897372864374
"477",70.4848484848485,"Healthy",70.4848484848485,"Healthy",0.931065754093671,0.081452573642838,0.873334014238588,0.962902306772869
"478",71.3333333333333,"Healthy",71.3333333333333,"Healthy",0.933970688144501,0.0787951943824874,0.877218502505567,0.964726587654033
"479",72.1818181818182,"Healthy",72.1818181818182,"Healthy",0.93665943576049,0.0762681522279885,0.881173439038331,0.966546366179442
"480",73.030303030303,"Healthy",73.030303030303,"Healthy",0.939190156229558,0.0738365810085144,0.884788017362602,0.96816380481513
"481",73.8787878787879,"Healthy",73.8787878787879,"Healthy",0.941924360026298,0.0711400761555766,0.88841943516161,0.969814300349541
"482",74.7272727272727,"Healthy",74.7272727272727,"Healthy",0.944424830326098,0.0686421320614546,0.89176489420878,0.971335872812383
"483",75.5757575757576,"Healthy",75.5757575757576,"Healthy",0.946864720345015,0.066197115889069,0.895057296548602,0.972797147072558
"484",76.4242424242424,"Healthy",76.4242424242424,"Healthy",0.949189322273841,0.0638387169383182,0.898452129841056,0.974192874856977
"485",77.2727272727273,"Healthy",77.2727272727273,"Healthy",0.951290165284461,0.0615853253634199,0.901721055370994,0.975479775557132
"486",78.1212121212121,"Healthy",78.1212121212121,"Healthy",0.953429051368355,0.0592031923758107,0.90474888080628,0.976655933652716
"487",78.969696969697,"Healthy",78.969696969697,"Healthy",0.955471501102228,0.0569593382643121,0.907657040415852,0.977821234787998
"488",79.8181818181818,"Healthy",79.8181818181818,"Healthy",0.957427912368061,0.054774616335959,0.910590691288206,0.978987287753345
"489",80.6666666666667,"Healthy",80.6666666666667,"Healthy",0.959329275284763,0.0527120221146383,0.913558777422631,0.980069226696711
"490",81.5151515151515,"Healthy",81.5151515151515,"Healthy",0.961084144886973,0.0506993564545028,0.916349495242202,0.981088517155985
"491",82.3636363636364,"Healthy",82.3636363636364,"Healthy",0.962737942248411,0.0487980948362928,0.919262009678302,0.982024422728646
"492",83.2121212121212,"Healthy",83.2121212121212,"Healthy",0.964307926465143,0.0469854258126436,0.921821196905163,0.982952227459032
"493",84.0606060606061,"Healthy",84.0606060606061,"Healthy",0.96585845789443,0.045128318164952,0.924566966311445,0.983851562769668
"494",84.9090909090909,"Healthy",84.9090909090909,"Healthy",0.96737234013792,0.0433590928177304,0.926854078176899,0.98469032095635
"495",85.7575757575758,"Healthy",85.7575757575758,"Healthy",0.968715570890763,0.0417721232068441,0.929391731203835,0.985469322903294
"496",86.6060606060606,"Healthy",86.6060606060606,"Healthy",0.970106955023634,0.0400819126377692,0.931753351740271,0.986235700718693
"497",87.4545454545455,"Healthy",87.4545454545455,"Healthy",0.971369377656738,0.0385514570920821,0.933988930496385,0.986942114896816
"498",88.3030303030303,"Healthy",88.3030303030303,"Healthy",0.972578710594838,0.0371009402387092,0.936179879420838,0.987612733084337
"499",89.1515151515152,"Healthy",89.1515151515152,"Healthy",0.973779022203986,0.035613125370389,0.938371578368665,0.988244254895676
"500",90,"Healthy",90,"Healthy",0.974910560680829,0.0341719714474635,0.94048716641012,0.988863237619155
